Identifier,Country,Country code,Test type,Insecticide tested,Insecticide amount ,Synergist,Synergist Concentration,Intensity ,Year,1st admin level,WikiData accession,2nd admin level,3rd admin level,Site (Village or Locality),Latitude ,Longitude,Species tested,Total mosquitoes in all test replicates,Time at which mortality recorded,Calculated  average mortality adjusted for control  (%),Chemical type,Resistance status ,Resistance Intensity,Origin of tested mosquitoes,Data entry name,Data entry date,Additional notes
PMI009191,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,None,NA,NA,2017,Ruvuma Region,,Songea District,,Songea,,,An. gambiae s.l.,84,24 hr,98.3%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009192,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,None,NA,NA,2017,Kigoma Region,,Uvinza District,,Uvinza,-5.10361,30.39111,An. arabiensis,84,24 hr,57.1%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009193,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Pwani Region,,Bagamoyo District,,Bagamoyo,-5.10361,30.39111,An. arabiensis,82,24 hr,56.3%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009194,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Geita Region,,Geita District,,Geita,-2.86667,32.16667,An. gambiae s.l.,80,24 hr,98.3%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009195,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Shinyanga Region,,Kahama District,,Kahama,-3.5,32.36,An. gambiae s.l.,80,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009196,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Kigoma Region,,Kasulu Urban District,,Kasulu Urban,-4.57667,30.1025,An. gambiae s.l.,80,24 hr,88.3%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009197,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Morogoro Region,,Kilombero District,,Kilombero,-8.24137,36.33492,An. arabiensis,80,24 hr,52.7%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009198,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Morogoro Region,,Kilosa District,,Kilosa,-5.10361,30.39111,An. arabiensis,80,24 hr,68.3%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009199,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Dar es Salaam Region,,Kinondoni District,,Kinondoni,-6.71377,39.21003,An. gambiae s.l.,80,24 hr,90.0%,Pyrethroids,Possible resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009200,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Mbeya Region,,Kyela District,,Kyela,-5.10361,30.39111,An. arabiensis,60,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009201,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Mwanza Region,,Magu District,,Magu,-5.10361,30.39111,An. gambiae s.l.,80,24 hr,90.0%,Pyrethroids,Possible resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009202,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Singida Region,,Manyoni District,,Manyoni,-5.10361,30.39111,An. gambiae s.l.,80,24 hr,78.7%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009203,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Katavi Region,,Mpanda District,,Mpanda,-5.10361,30.39111,An. gambiae s.s.,80,24 hr,75.0%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009204,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Mtwara Region,,Mtwara District,,Mtwara,-10.26667,40.18333,An. gambiae s.s.,82,24 hr,86.4%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009205,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Kagera Region,,Muleba District,,Muleba,-1.83972,31.65444,An. gambiae s.l.,80,24 hr,75.0%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009206,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Mara Region,,Musoma DIstrict,,Musoma rural,-2,33.83333,An. arabiensis,88,24 hr,72.7%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009207,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Ruvuma Region,,Nyasa District,,Nyasa,-11.15743,34.76578,An. arabiensis,80,24 hr,95.0%,Pyrethroids,Possible resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009208,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Tabora Region,,Nzega Distrct,,Nzega,-4.21667,33.18333,An. arabiensis,100,24 hr,74.1%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009209,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Lindi Region,,Ruangwa District,,Ruangwa,-10.06667,38.93333,An. gambiae s.l.,80,24 hr,26.7%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009210,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Mwanza Region,,Sengerema District,,Sengerema,-2.333332,32.499998,An. gambiae s.l.,80,24 hr,90.0%,Pyrethroids,Possible resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009211,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Ruvuma Region,,Songea District,,Songea,-5.10361,30.39111,An. gambiae s.l.,80,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009212,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,None,NA,NA,2017,Kigoma Region,,Uvinza District,,Uvinza,-5.10361,30.39111,An. arabiensis,88,24 hr,77.2%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009213,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Pwani Region,,Bagamoyo District,,Bagamoyo,-5.10361,30.39111,An. arabiensis,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009214,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Geita Region,,Geita District,,Geita,-2.86667,32.16667,An. gambiae s.l.,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009215,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Shinyanga Region,,Kahama District,,Kahama,-3.5,32.36,An. gambiae s.l.,60,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009216,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Kigoma Region,,Kasulu Urban District,,Kasulu Urban,-4.57667,30.1025,An. gambiae s.l.,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009217,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Morogoro Region,,Kilombero District,,Kilombero,-8.24137,36.33492,An. arabiensis,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009218,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Morogoro Region,,Kilosa District,,Kilosa,-5.10361,30.39111,An. arabiensis,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009219,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Dar es Salaam Region,,Kinondoni District,,Kinondoni,-6.71377,39.21003,An. gambiae s.l.,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009220,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Mbeya Region,,Kyela District,,Kyela,-5.10361,30.39111,An. arabiensis,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009221,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Mwanza Region,,Magu District,,Magu,-5.10361,30.39111,An. gambiae s.l.,100,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009222,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Singida Region,,Manyoni District,,Manyoni,-5.10361,30.39111,An. gambiae s.l.,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009223,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Katavi Region,,Mpanda District,,Mpanda,-5.10361,30.39111,An. gambiae s.s.,88,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009224,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Mtwara Region,,Mtwara District,,Mtwara,-10.26667,40.18333,An. gambiae s.s.,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009225,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Kagera Region,,Muleba District,,Muleba,-1.83972,31.65444,An. gambiae s.l.,88,24 hr,98.3%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009226,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Mara Region,,Musoma DIstrict,,Musoma rural,-2,33.83333,An. arabiensis,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009227,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Ruvuma Region,,Nyasa District,,Nyasa,-11.15743,34.76578,An. arabiensis,100,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009228,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Tabora Region,,Nzega Distrct,,Nzega,-4.21667,33.18333,An. arabiensis,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009229,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Lindi Region,,Ruangwa District,,Ruangwa,-10.06667,38.93333,An. gambiae s.l.,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009230,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Mwanza Region,,Sengerema District,,Sengerema,-2.333332,32.499998,An. gambiae s.l.,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009231,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Ruvuma Region,,Songea District,,Songea,-5.10361,30.39111,An. gambiae s.l.,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009232,"Tanzania, United Republic of",TJ,WHO,Bendiocarb,0.10%,None,NA,NA,2017,Kigoma Region,,Uvinza District,,Uvinza,-5.10361,30.39111,An. arabiensis,80,24 hr,100.0%,Carbamates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009233,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Pwani Region,,Bagamoyo District,,Bagamoyo,-5.10361,30.39111,An. arabiensis,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009234,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Geita Region,,Geita District,,Geita,-2.86667,32.16667,An. gambiae s.l.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009235,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Shinyanga Region,,Kahama District,,Kahama,-3.5,32.36,An. gambiae s.l.,60,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009236,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Kigoma Region,,Kasulu Urban District,,Kasulu Urban,-4.57667,30.1025,An. gambiae s.l.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009237,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Morogoro Region,,Kilombero District,,Kilombero,-8.24137,36.33492,An. arabiensis,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009238,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Morogoro Region,,Kilosa District,,Kilosa,-5.10361,30.39111,An. arabiensis,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009239,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Dar es Salaam Region,,Kinondoni District,,Kinondoni,-6.71377,39.21003,An. gambiae s.l.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009240,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Mbeya Region,,Kyela District,,Kyela,-5.10361,30.39111,An. arabiensis,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009241,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Mwanza Region,,Magu District,,Magu,-5.10361,30.39111,An. gambiae s.l.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009242,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Singida Region,,Manyoni District,,Manyoni,-5.10361,30.39111,An. gambiae s.l.,95,24 hr,86.2%,Organophosphates,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009243,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Katavi Region,,Mpanda District,,Mpanda,-5.10361,30.39111,An. gambiae s.s.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009244,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Mtwara Region,,Mtwara District,,Mtwara,-10.26667,40.18333,An. gambiae s.s.,88,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009245,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Kagera Region,,Muleba District,,Muleba,-1.83972,31.65444,An. gambiae s.l.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009246,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Mara Region,,Musoma DIstrict,,Musoma rural,-2,33.83333,An. arabiensis,88,24 hr,95.5%,Organophosphates,Possible resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009247,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Ruvuma Region,,Nyasa District,,Nyasa,-11.15743,34.76578,An. arabiensis,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009248,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Tabora Region,,Nzega Distrct,,Nzega,-4.21667,33.18333,An. arabiensis,100,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009249,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Lindi Region,,Ruangwa District,,Ruangwa,-10.06667,38.93333,An. gambiae s.l.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009250,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Mwanza Region,,Sengerema District,,Sengerema,-2.333332,32.499998,An. gambiae s.l.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009251,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Ruvuma Region,,Songea District,,Songea,-5.10361,30.39111,An. gambiae s.l.,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009252,"Tanzania, United Republic of",TJ,WHO,Pirimiphos-methyl,0.25%,None,NA,NA,2017,Kigoma Region,,Uvinza District,,Uvinza,-5.10361,30.39111,An. arabiensis,80,24 hr,100.0%,Organophosphates,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009253,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Pwani Region,,Bagamoyo District,,Bagamoyo,-5.10361,30.39111,An. arabiensis,50,24 hr,86.0%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009254,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Geita Region,,Geita District,,Geita,-2.86667,32.16667,An. gambiae s.l.,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009255,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Morogoro Region,,Kilombero District,,Kilombero,-8.24137,36.33492,An. arabiensis,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009256,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Mwanza Region,,Magu District,,Magu,-5.10361,30.39111,An. gambiae s.l.,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009257,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Kagera Region,,Muleba District,,Muleba,-1.83972,31.65444,An. gambiae s.l.,40,24 hr,97.5%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009258,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Mara Region,,Musoma DIstrict,,Musoma rural,-2,33.83333,An. arabiensis,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009259,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Lindi Region,,Ruangwa District,,Ruangwa,-10.06667,38.93333,An. gambiae s.l.,40,24 hr,82.5%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009260,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Mwanza Region,,Sengerema District,,Sengerema,-2.333332,32.499998,An. gambiae s.l.,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009261,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO,4%,NA,2017,Kigoma Region,,Uvinza District,,Uvinza,-5.10361,30.39111,An. arabiensis,83,24 hr,95.2%,Pyrethroids,Possible resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009262,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,PBO,4%,NA,2017,Pwani Region,,Bagamoyo District,,Bagamoyo,-5.10361,30.39111,An. arabiensis,50,24 hr,94.0%,Pyrethroids,Possible resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009263,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,PBO,4%,NA,2017,Geita Region,,Geita District,,Geita,-2.86667,32.16667,An. gambiae s.l.,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009264,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,PBO,4%,NA,2017,Morogoro Region,,Kilombero District,,Kilombero,-8.24137,36.33492,An. arabiensis,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009266,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,PBO,4%,NA,2017,Kagera Region,,Muleba District,,Muleba,-1.83972,31.65444,An. gambiae s.l.,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009267,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,PBO,4%,NA,2017,Mara Region,,Musoma DIstrict,,Musoma rural,-2,33.83333,An. arabiensis,40,24 hr,95.0%,Pyrethroids,Possible Resistance,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009268,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,PBO,4%,NA,2017,Lindi Region,,Ruangwa District,,Ruangwa,-10.06667,38.93333,An. gambiae s.l.,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009269,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,PBO,4%,NA,2017,Mwanza Region,,Sengerema District,,Sengerema,-2.333332,32.499998,An. gambiae s.l.,40,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009270,"Tanzania, United Republic of",TJ,WHO,Deltamethrin,0.05%,PBO,4%,NA,2017,Kigoma Region,,Uvinza District,,Uvinza,-5.10361,30.39111,An. arabiensis,83,24 hr,100.0%,Pyrethroids,Susceptible,NA,Reared from larvae ,Nkya_08032018,"August 15, 2018",
PMI009271,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO control,NA,NA,2017,Pwani Region,,Bagamoyo District,,Bagamoyo,-5.10361,30.39111,An. arabiensis,50,24 hr,70.0%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Oxborough_08282018,"August 28, 2018",
PMI009272,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO control,NA,NA,2017,Geita Region,,Geita District,,Geita,-2.86667,32.16667,An. gambiae s.l.,40,24 hr,85.0%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Oxborough_08282018,"August 28, 2018",
PMI009273,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO control,NA,NA,2017,Morogoro Region,,Kilombero District,,Kilombero,-8.24137,36.33492,An. arabiensis,40,24 hr,42.5%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Oxborough_08282018,"August 28, 2018",
PMI009274,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO control,NA,NA,2017,Kagera Region,,Muleba District,,Muleba,-1.83972,31.65444,An. gambiae s.l.,40,24 hr,72.5%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Oxborough_08282018,"August 28, 2018",
PMI009275,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO control,NA,NA,2017,Mara Region,,Musoma DIstrict,,Musoma rural,-2,33.83333,An. arabiensis,40,24 hr,85.0%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Oxborough_08282018,"August 28, 2018",
PMI009276,"Tanzania, United Republic of",TJ,WHO,Permethrin,0.75%,PBO control,NA,NA,2017,Lindi Region,,Ruangwa District,,Ruangwa,-10.06667,38.93333,An. gambiae s.l.,40,24 hr,62.5%,Pyrethroids,Confirmed resistance,NA,Reared from larvae ,Oxborough_08282018,"August 28, 2018",
